cote_carnet,Nom_image,Piece,titre_carnet,annees,Intitule,Lieu_Precis,coordonnées géographiques,Support,Dimensions_largeur_hauteur),Precision_vue
93AJ/316/6,FRAN126_0208_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Langres,,"47.8625,5.3330555555556",Papier,35 x 11 cm,fol. 21v-22r
93AJ/316/6,FRAN126_0209_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Sens,,"48.197222222222,3.2833333333333",Papier,35 x 11 cm,fol. 22v-23r
93AJ/316/6,FRAN126_0210_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Sens,,"48.197222222222,3.2833333333333",Papier,35 x 11 cm,fol. 23v-24r
93AJ/316/6,FRAN126_0212_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Sens,,"48.197222222222,3.2833333333333",Papier,35 x 11 cm,fol. 25v-26r
93AJ/316/6,FRAN126_0213_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Langres,,"47.8625,5.3330555555556",Papier,35 x 11 cm,fol. 26v-27r
93AJ/316/6,FRAN126_0214_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Laon,,"49.563333333333,3.6236111111111",Papier,35 x 11 cm,fol. 27v-28r
93AJ/316/6,FRAN126_0215_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Laon,,"49.563333333333,3.6236111111111",Papier,35 x 11 cm,fol. 28v-29r
93AJ/316/6,FRAN126_0217_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Laon,,"49.563333333333,3.6236111111111",Papier,35 x 11 cm,fol. 29v-30r
93AJ/316/6,,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Langres,,"47.8625,5.3330555555556",,,
93AJ/316/6,,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Châlons-en-Champagne,,"48.956666666667,4.3644444444444",,,
93AJ/316/6,FRAN126_0218_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Langres,,"47.8625,5.3330555555556",Papier,35 x 11 cm,fol. 30v-31r
93AJ/316/6,,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Laon,,"49.563333333333,3.6236111111111",,,
93AJ/316/6,FRAN126_0219_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Laon,,"49.563333333333,3.6236111111111",Papier,35 x 11 cm,fol. 31v-32r
93AJ/316/6,FRAN126_0220_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Laon,,"49.563333333333,3.6236111111111",Papier,35 x 11 cm,fol. 32v-33r
93AJ/316/6,FRAN126_0221_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Laon,,"49.563333333333,3.6236111111111",Papier,35 x 11 cm,fol. 33v-34r
93AJ/316/6,FRAN126_0223_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Coucy,,"49.506111111111,4.4580555555556",Papier,35 x 11 cm,fol. 35v-36r
93AJ/316/6,FRAN126_0224_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Compiègne,,"49.414166666667,2.8222222222222",Papier,35 x 11 cm,fol. 36v-37r
93AJ/316/6,FRAN126_0225_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Compiègne,,"49.414166666667,2.8222222222222",Papier,35 x 11 cm,fol. 37v-38r
93AJ/316/6,FRAN126_0227_L.jpg,Carnet n°10,"Voyage en Île-de-France, Picardie et Champagne",1847,Laon,,"49.563333333333,3.6236111111111",Papier,35 x 11 cm,fol. 39v-40r
93AJ/316/7,FRAN126_0230_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Fixey,,"47.250198,4.971207",Papier,"33,5 x 10,5 cm",Contre-plat sup.-fol. 1r
93AJ/316/7,FRAN126_0231_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Chalon-sur-Saône,,"46.781111111111,4.8538888888889",Papier,"33,5 x 10,5 cm",fol. 1v-2r
93AJ/316/7,FRAN126_0232_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Gevrey-Chambertin,,"47.226666666667,4.9677777777778",Papier,"33,5 x 10,5 cm",fol. 2v-3r
93AJ/316/7,FRAN126_0233_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Gevrey-Chambertin,,"47.226666666667,4.9677777777778",Papier,"33,5 x 10,5 cm",fol. 3v-4r
93AJ/316/7,FRAN126_0234_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Dijon,,"47.323055555556,5.0419444444444",Papier,"33,5 x 10,5 cm",fol. 4v-5r
93AJ/316/7,FRAN126_0235_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Dijon,,"47.323055555556,5.0419444444444",Papier,"33,5 x 10,5 cm",fol. 5v-6r
93AJ/316/7,FRAN126_0236_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Gevrey-Chambertin,,"47.226666666667,4.9677777777778",Papier,"33,5 x 10,5 cm",fol. 6v-7r
93AJ/316/7,FRAN126_0237_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Gevrey-Chambertin,,"47.226666666667,4.9677777777778",Papier,"33,5 x 10,5 cm",fol. 7v-8r
93AJ/316/7,FRAN126_0238_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Quincey,,"47.110277777778,4.9716666666667",Papier,"33,5 x 10,5 cm",fol. 8v-9r
93AJ/316/7,FRAN126_0239_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Argilly,,"47.068333333333,5.0122222222222",Papier,"33,5 x 10,5 cm",fol. 9v-10r
93AJ/316/7,FRAN126_0241_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Dijon,,"47.323055555556,5.0419444444444",Papier,"33,5 x 10,5 cm",fol. 11v-12r
93AJ/316/7,FRAN126_0245_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Chambolle-Musigny,,"47.185555555556,4.9527777777778",Papier,"33,5 x 10,5 cm",fol. 15v-16r
93AJ/316/7,FRAN126_0246_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Dijon,,"47.323055555556,5.0419444444444",Papier,"33,5 x 10,5 cm",fol. 16v-17r
93AJ/316/7,FRAN126_0247_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Dijon,,"47.323055555556,5.0419444444444",Papier,"33,5 x 10,5 cm",fol. 17v-18r
93AJ/316/7,FRAN126_0248_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Dijon,,"47.323055555556,5.0419444444444",Papier,"33,5 x 10,5 cm",fol. 18v-19r
93AJ/316/7,FRAN126_0249_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Dijon,,"47.323055555556,5.0419444444444",Papier,"33,5 x 10,5 cm",fol. 19v-20r
93AJ/316/7,FRAN126_0251_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Tournus,,"46.561666666667,4.9122222222222",Papier,"33,5 x 10,5 cm",fol. 21v-22r
93AJ/316/7,FRAN126_0252_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Tournus,,"46.561666666667,4.9122222222222",Papier,"33,5 x 10,5 cm",fol. 22v-23r
93AJ/316/7,FRAN126_0253_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Tournus,,"46.561666666667,4.9122222222222",Papier,"33,5 x 10,5 cm",fol. 23v-24r
93AJ/316/7,,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Mâcon,,"46.306666666667,4.8319444444444",,,
93AJ/316/7,FRAN126_0254_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Mâcon,,"46.306666666667,4.8319444444444",Papier,"33,5 x 10,5 cm",fol. 24v-25r
93AJ/316/7,FRAN126_0255_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Autun,,"46.951111111111,4.2986111111111",Papier,"33,5 x 10,5 cm",fol. 25v-26r
93AJ/316/7,FRAN126_0256_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Autun,,"46.951111111111,4.2986111111111",Papier,"33,5 x 10,5 cm",fol. 26v-27r
93AJ/316/7,FRAN126_0257_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Autun,,"46.951111111111,4.2986111111111",Papier,"33,5 x 10,5 cm",fol. 27v-28r
93AJ/316/7,FRAN126_0258_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Autun,,"46.951111111111,4.2986111111111",Papier,"33,5 x 10,5 cm",fol. 28v-29r
93AJ/316/7,FRAN126_0259_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Nevers,,"46.9925,3.1566666666667",Papier,"33,5 x 10,5 cm",fol. 29v-30r
93AJ/316/7,FRAN126_0260_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Nevers,,"46.9925,3.1566666666667",Papier,"33,5 x 10,5 cm",fol. 30v-31r
93AJ/316/7,FRAN126_0261_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,La Charité-sur-Loire,,"47.176944444444,3.0188888888889",Papier,"33,5 x 10,5 cm",fol. 31v-32r
93AJ/316/7,FRAN126_0262_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,La Charité-sur-Loire,,"47.176944444444,3.0188888888889",Papier,"33,5 x 10,5 cm",fol. 32v-33r
93AJ/316/7,FRAN126_0263_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,La Charité-sur-Loire,,"47.176944444444,3.0188888888889",Papier,"33,5 x 10,5 cm",fol. 33v-34r
93AJ/316/7,FRAN126_0264_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,La Charité-sur-Loire,,"47.176944444444,3.0188888888889",Papier,"33,5 x 10,5 cm",fol. 34v-35r
93AJ/316/7,FRAN126_0265_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,La Charité-sur-Loire,,"47.176944444444,3.0188888888889",Papier,"33,5 x 10,5 cm",fol. 35v-36r
93AJ/316/7,FRAN126_0267_L.jpg,Carnet n°11,Voyage en Champagne et Bourgogne,1848,Beaune,,"47.024166666667,4.8388888888889",Papier,"33,5 x 10,5 cm",fol. 54v-55r
93AJ/316/8,FRAN126_0271_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Tournai,,"50.6,3.3833333333333",Papier,19 x 14 cm,Contre-plat sup.-fol. 1r
93AJ/316/8,FRAN126_0272_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Bruxelles,,"50.846666666666664,4.351666666666667",Papier,19 x 14 cm,fol. 1v-2r
93AJ/316/8,,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Anvers,,"51.221111111111114,4.3997222222222225",,,
93AJ/316/8,FRAN126_0273_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Anvers,,"51.221111111111114,4.3997222222222225",Papier,19 x 14 cm,fol. 2v-3r
93AJ/316/8,FRAN126_0274_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Louvain,,"50.8775,4.704444",Papier,19 x 14 cm,fol. 3v-4r
93AJ/316/8,FRAN126_0275_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Anvers,,"51.221111111111114,4.3997222222222225",Papier,19 x 14 cm,fol. 4v-5r
93AJ/316/8,FRAN126_0276_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Anvers,,"51.221111111111114,4.3997222222222225",Papier,19 x 14 cm,fol. 5v-6r
93AJ/316/8,FRAN126_0277_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Anvers,,"51.221111111111114,4.3997222222222225",Papier,19 x 14 cm,fol. 6v-7r
93AJ/316/8,FRAN126_0278_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Malines,,"51.028055555555554,4.480277777777777",Papier,19 x 14 cm,fol. 7v-8r
93AJ/316/8,FRAN126_0279_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Louvain,,"50.8775,4.704444",Papier,19 x 14 cm,fol. 8v-9r
93AJ/316/8,FRAN126_0280_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Le Liège,,"47.228611111111,1.1036111111111",Papier,19 x 14 cm,fol. 9v-10r
93AJ/316/8,FRAN126_0281_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Le Liège,,"47.228611111111,1.1036111111111",Papier,19 x 14 cm,fol. 10v-11r
93AJ/316/8,FRAN126_0282_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Le Liège,,"47.228611111111,1.1036111111111",Papier,19 x 14 cm,fol. 11v-12r
93AJ/316/8,FRAN126_0283_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Tongre-Notre-Dame,,"50.56666667,3.76666667",Papier,19 x 14 cm,fol. 12v-13r
93AJ/316/8,FRAN126_0284_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Tongre-Notre-Dame,,"50.56666667,3.76666667",Papier,19 x 14 cm,fol. 13v-14r
93AJ/316/8,,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Spa,,"50.5,5.8666666666667",,,
93AJ/316/8,FRAN126_0285_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Aix-la-Chapelle,,"50.776207,6.083788",Papier,19 x 14 cm,fol. 14v-15r
93AJ/316/8,FRAN126_0286_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Aix-la-Chapelle,,"50.776207,6.083788",Papier,19 x 14 cm,fol. 15v-16r
93AJ/316/8,FRAN126_0287_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Aix-la-Chapelle,,"50.776207,6.083788",Papier,19 x 14 cm,fol. 16v-17r
93AJ/316/8,FRAN126_0288_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Aix-la-Chapelle,,"50.776207,6.083788",Papier,19 x 14 cm,fol. 17v-18r
93AJ/316/8,FRAN126_0289_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 18v-19r
93AJ/316/8,FRAN126_0290_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 19v-20r
93AJ/316/8,FRAN126_0291_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 20v-21r
93AJ/316/8,FRAN126_0292_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 21v-22r
93AJ/316/8,FRAN126_0293_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 22v-23r
93AJ/316/8,FRAN126_0294_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 23v-24r
93AJ/316/8,FRAN126_0295_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 24v-25r
93AJ/316/8,FRAN126_0296_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 25v-26r
93AJ/316/8,FRAN126_0297_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 26v-27r
93AJ/316/8,FRAN126_0298_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 27v-28r
93AJ/316/8,FRAN126_0299_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 28v-29r
93AJ/316/8,FRAN126_0300_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 29v-30r
93AJ/316/8,FRAN126_0301_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 30v-31r
93AJ/316/8,FRAN126_0302_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 31v-32r
93AJ/316/8,FRAN126_0303_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Cologne,,"43.721944444444,0.97777777777778",Papier,19 x 14 cm,fol. 32v-33r
93AJ/316/8,FRAN126_0304_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Spire,,"49.319444444444,8.4311111111111",Papier,19 x 14 cm,fol. 33v-34r
93AJ/316/8,,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Mayence,,"50,8.2666666666667",,,
93AJ/316/8,FRAN126_0305_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Mayence,,"50,8.2666666666667",Papier,19 x 14 cm,fol. 34v-35r
93AJ/316/8,FRAN126_0306_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Mayence,,"50,8.2666666666667",Papier,19 x 14 cm,fol. 35v-36r
93AJ/316/8,,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Worms,,"49.631944444444,8.3652777777778",,,
93AJ/316/8,FRAN126_0307_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Worms,,"49.631944444444,8.3652777777778",Papier,19 x 14 cm,fol. 36v-37r
93AJ/316/8,FRAN126_0308_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Worms,,"49.631944444444,8.3652777777778",Papier,19 x 14 cm,fol. 37v-38r
93AJ/316/8,FRAN126_0309_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Lorsch,,"49.653888888889,8.5675",Papier,19 x 14 cm,fol. 38v-39r
93AJ/316/8,FRAN126_0310_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Spire,,"49.319444444444,8.4311111111111",Papier,19 x 14 cm,fol. 39v-40r
93AJ/316/8,FRAN126_0311_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Spire,,"49.319444444444,8.4311111111111",Papier,19 x 14 cm,fol. 40v-41r
93AJ/316/8,,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Strasbourg,,"48.573333333333,7.7522222222222",,,
93AJ/316/8,FRAN126_0312_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Strasbourg,,"48.573333333333,7.7522222222222",Papier,19 x 14 cm,fol. 41v-42r
93AJ/316/8,FRAN126_0313_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Strasbourg,,"48.573333333333,7.7522222222222",Papier,19 x 14 cm,fol. 42v-43r
93AJ/316/8,FRAN126_0314_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Strasbourg,,"48.573333333333,7.7522222222222",Papier,19 x 14 cm,fol. 43v-44r
93AJ/316/8,,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Sélestat,,"48.259444444444,7.4541666666667",,,
93AJ/316/8,FRAN126_0315_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Rosheim,,"48.496666666667,7.4694444444444",Papier,19 x 14 cm,fol. 44v-45r
93AJ/316/8,FRAN126_0316_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Rosheim,,"48.496666666667,7.4694444444444",Papier,19 x 14 cm,fol. 45v-46r
93AJ/316/8,,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Marmoutier,,"48.69,7.3811111111111",,,
93AJ/316/8,FRAN126_0317_L.jpg,Carnet n°12,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",1849,Marmoutier,,"48.69,7.3811111111111",Papier,19 x 14 cm,fol. 46v-47r
93AJ/316/9,FRAN126_0323_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Pontpoint,,"49.301388888889,2.6402777777778",Papier,"19,5 x 15 cm",fol. 1v-2r
93AJ/316/9,FRAN126_0324_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Gournay-en-Bray,,"49.480555555556,1.7238888888889",Papier,"19,5 x 15 cm",fol. 2v-3r
93AJ/316/9,FRAN126_0325_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Beauvais,,"49.434166666667,2.0875",Papier,"19,5 x 15 cm",fol. 3v-4r
93AJ/316/9,FRAN126_0326_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Beauvais,,"49.434166666667,2.0875",Papier,"19,5 x 15 cm",fol. 4v-5r
93AJ/316/9,FRAN126_0327_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Beauvais,,"49.434166666667,2.0875",Papier,"19,5 x 15 cm",fol. 5v-6r
93AJ/316/9,FRAN126_0328_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Beauvais,,"49.434166666667,2.0875",Papier,"19,5 x 15 cm",fol. 6v-7r
93AJ/316/9,FRAN126_0329_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Beauvais,,"49.434166666667,2.0875",Papier,"19,5 x 15 cm",fol. 7v-8r
93AJ/316/9,,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Graville,,"49.5025,0.1655",,,
93AJ/316/9,,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Graville,,"49.50236111,0.16047222",,,
93AJ/316/9,FRAN126_0330_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Montivilliers,,"49.546111111111,0.18805555555556",Papier,"19,5 x 15 cm",fol. 8v-9r
93AJ/316/9,FRAN126_0331_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Montivilliers,,"49.546111111111,0.18805555555556",Papier,"19,5 x 15 cm",fol. 9v-10r
93AJ/316/9,FRAN126_0332_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Montivilliers,,"49.546111111111,0.18805555555556",Papier,"19,5 x 15 cm",fol. 10v-11r
93AJ/316/9,FRAN126_0333_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Goderville,,"49.646111111111,0.36555555555556",Papier,"19,5 x 15 cm",fol. 11v-12r
93AJ/316/9,,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Fécamp,,"49.7575,0.37916666666667",,,
93AJ/316/9,FRAN126_0334_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Fécamp,,"49.7575,0.37916666666667",Papier,"19,5 x 15 cm",fol. 12v-13r
93AJ/316/9,FRAN126_0335_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Fécamp,,"49.7575,0.37916666666667",Papier,"19,5 x 15 cm",fol. 13v-14r
93AJ/316/9,FRAN126_0336_L.jpg,Carnet n°14,"Voyage en Picardie, Normandie, Orléanais, Bourgogne et Lyonnais",1850,Fécamp,,"49.7575,0.37916666666667",Papier,"19,5 x 15 cm",fol. 14v-15r
