Cote,Piece,annees,cote_carnet,titre_carnet,Intitule,coordonnées géographiques,Lieu_Precis,Support,Dimensions_largeur_hauteur),Precision_vue,Observations,Nom_image,Localite_Ademec,Lieu visité
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Meaux,"48.959444444444,2.8877777777778",,Papier,35 x 11 cm,fol. 7v-8r,,FRAN126_0194_L.jpg,Meaux,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 8v-9r,,FRAN126_0195_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Sens,"48.197222222222,3.2833333333333",,Papier,35 x 11 cm,fol. 9v-10r,,FRAN126_0196_L.jpg,Sens,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Noyon,"49.581111111111,2.9988888888889",,,,,,,,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Troyes,"48.298888888889,4.0780555555556",,Papier,35 x 11 cm,fol. 10v-11r,,FRAN126_0197_L.jpg,Troyes,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,,,,,,,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Troyes,"48.298888888889,4.0780555555556",,Papier,35 x 11 cm,fol. 11v-12r,,FRAN126_0198_L.jpg,Troyes,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 12v-13r,,FRAN126_0199_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 13v-14r,,FRAN126_0200_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 15v-16r,,FRAN126_0202_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 16v-17r,,FRAN126_0203_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Châlons,"48.956666666667,4.3644444444444",,Papier,35 x 11 cm,fol. 17v-18r,,FRAN126_0204_L.jpg,Châlons-en-Champagne,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Domrémy-la-Pucelle,"48.4425,5.675",,Papier,35 x 11 cm,fol. 18v-19r,,FRAN126_0205_L.jpg,,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Domrémy-la-Pucelle,"48.4425,5.675",,Papier,35 x 11 cm,fol. 19v-20r,,FRAN126_0206_L.jpg,,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Langres,"47.8625,5.3330555555556",,Papier,35 x 11 cm,fol. 20v-21r,,FRAN126_0207_L.jpg,Langres,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Langres,"47.8625,5.3330555555556",,Papier,35 x 11 cm,fol. 21v-22r,,FRAN126_0208_L.jpg,Langres,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Sens,"48.197222222222,3.2833333333333",,Papier,35 x 11 cm,fol. 22v-23r,,FRAN126_0209_L.jpg,Sens,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Sens,"48.197222222222,3.2833333333333",,Papier,35 x 11 cm,fol. 23v-24r,,FRAN126_0210_L.jpg,Sens,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Sens,"48.197222222222,3.2833333333333",,Papier,35 x 11 cm,fol. 25v-26r,,FRAN126_0212_L.jpg,Sens,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Langres,"47.8625,5.3330555555556",,Papier,35 x 11 cm,fol. 26v-27r,,FRAN126_0213_L.jpg,Langres,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 27v-28r,,FRAN126_0214_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 28v-29r,,FRAN126_0215_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 29v-30r,,FRAN126_0217_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Langres,"47.8625,5.3330555555556",,,,,,,,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Châlons-en-Champagne,"48.956666666667,4.3644444444444",,,,,,,,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Langres,"47.8625,5.3330555555556",,Papier,35 x 11 cm,fol. 30v-31r,,FRAN126_0218_L.jpg,Langres,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,,,,,,,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 31v-32r,,FRAN126_0219_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 32v-33r,,FRAN126_0220_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 33v-34r,,FRAN126_0221_L.jpg,Laon,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Coucy,"49.506111111111,4.4580555555556",,Papier,35 x 11 cm,fol. 35v-36r,,FRAN126_0223_L.jpg,Coucy,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Compiègne,"49.414166666667,2.8222222222222",,Papier,35 x 11 cm,fol. 36v-37r,,FRAN126_0224_L.jpg,Compiègne,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Compiègne,"49.414166666667,2.8222222222222",,Papier,35 x 11 cm,fol. 37v-38r,,FRAN126_0225_L.jpg,Compiègne,
93AJ/316,Carnet n°10,1847,93AJ/316/6,"Voyage en Île-de-France, Picardie et Champagne",Laon,"49.563333333333,3.6236111111111",,Papier,35 x 11 cm,fol. 39v-40r,,FRAN126_0227_L.jpg,Laon,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Fixey,"47.250198,4.971207",,Papier,"33,5 x 10,5 cm",Contre-plat sup.-fol. 1r,,FRAN126_0230_L.jpg,,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Chalon-sur-Saône,"46.781111111111,4.8538888888889",,Papier,"33,5 x 10,5 cm",fol. 1v-2r,,FRAN126_0231_L.jpg,,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Gevrey-Chambertin,"47.226666666667,4.9677777777778",,Papier,"33,5 x 10,5 cm",fol. 2v-3r,,FRAN126_0232_L.jpg,Gevrey-Chambertin,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Gevrey-Chambertin,"47.226666666667,4.9677777777778",,Papier,"33,5 x 10,5 cm",fol. 3v-4r,,FRAN126_0233_L.jpg,Gevrey-Chambertin,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Dijon,"47.323055555556,5.0419444444444",,Papier,"33,5 x 10,5 cm",fol. 4v-5r,,FRAN126_0234_L.jpg,Dijon,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Dijon,"47.323055555556,5.0419444444444",,Papier,"33,5 x 10,5 cm",fol. 5v-6r,,FRAN126_0235_L.jpg,Dijon,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Gevrey-Chambertin,"47.226666666667,4.9677777777778",,Papier,"33,5 x 10,5 cm",fol. 6v-7r,,FRAN126_0236_L.jpg,Gevrey-Chambertin,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Gevrey-Chambertin,"47.226666666667,4.9677777777778",,Papier,"33,5 x 10,5 cm",fol. 7v-8r,,FRAN126_0237_L.jpg,Gevrey-Chambertin,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Quincey,"47.110277777778,4.9716666666667",,Papier,"33,5 x 10,5 cm",fol. 8v-9r,,FRAN126_0238_L.jpg,Quincey,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Argilly,"47.068333333333,5.0122222222222",,Papier,"33,5 x 10,5 cm",fol. 9v-10r,,FRAN126_0239_L.jpg,Argilly,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Dijon,"47.323055555556,5.0419444444444",,Papier,"33,5 x 10,5 cm",fol. 11v-12r,,FRAN126_0241_L.jpg,Dijon,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Chambolle-Musigny,"47.185555555556,4.9527777777778",,Papier,"33,5 x 10,5 cm",fol. 15v-16r,,FRAN126_0245_L.jpg,Chambolle-Musigny,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Dijon,"47.323055555556,5.0419444444444",,Papier,"33,5 x 10,5 cm",fol. 16v-17r,,FRAN126_0246_L.jpg,Dijon,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Dijon,"47.323055555556,5.0419444444444",,Papier,"33,5 x 10,5 cm",fol. 17v-18r,,FRAN126_0247_L.jpg,Dijon,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Dijon,"47.323055555556,5.0419444444444",,Papier,"33,5 x 10,5 cm",fol. 18v-19r,,FRAN126_0248_L.jpg,Dijon,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Dijon,"47.323055555556,5.0419444444444",,Papier,"33,5 x 10,5 cm",fol. 19v-20r,,FRAN126_0249_L.jpg,Dijon,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Tournus,"46.561666666667,4.9122222222222",,Papier,"33,5 x 10,5 cm",fol. 21v-22r,,FRAN126_0251_L.jpg,Tournus,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Tournus,"46.561666666667,4.9122222222222",,Papier,"33,5 x 10,5 cm",fol. 22v-23r,,FRAN126_0252_L.jpg,Tournus,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Tournus,"46.561666666667,4.9122222222222",,Papier,"33,5 x 10,5 cm",fol. 23v-24r,,FRAN126_0253_L.jpg,Tournus,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Mâcon,"46.306666666667,4.8319444444444",,,,,,,,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Mâcon,"46.306666666667,4.8319444444444",,Papier,"33,5 x 10,5 cm",fol. 24v-25r,,FRAN126_0254_L.jpg,Mâcon,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Autun,"46.951111111111,4.2986111111111",,Papier,"33,5 x 10,5 cm",fol. 25v-26r,,FRAN126_0255_L.jpg,Autun,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Autun,"46.951111111111,4.2986111111111",,Papier,"33,5 x 10,5 cm",fol. 26v-27r,,FRAN126_0256_L.jpg,Autun,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Autun,"46.951111111111,4.2986111111111",,Papier,"33,5 x 10,5 cm",fol. 27v-28r,,FRAN126_0257_L.jpg,Autun,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Autun,"46.951111111111,4.2986111111111",,Papier,"33,5 x 10,5 cm",fol. 28v-29r,,FRAN126_0258_L.jpg,Autun,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Nevers,"46.9925,3.1566666666667",,Papier,"33,5 x 10,5 cm",fol. 29v-30r,,FRAN126_0259_L.jpg,Nevers,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Nevers,"46.9925,3.1566666666667",,Papier,"33,5 x 10,5 cm",fol. 30v-31r,,FRAN126_0260_L.jpg,Nevers,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,La Charité-sur-Loire,"47.176944444444,3.0188888888889",,Papier,"33,5 x 10,5 cm",fol. 31v-32r,,FRAN126_0261_L.jpg,,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,La Charité-sur-Loire,"47.176944444444,3.0188888888889",,Papier,"33,5 x 10,5 cm",fol. 32v-33r,,FRAN126_0262_L.jpg,,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,La Charité-sur-Loire,"47.176944444444,3.0188888888889",,Papier,"33,5 x 10,5 cm",fol. 33v-34r,,FRAN126_0263_L.jpg,,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,La Charité-sur-Loire,"47.176944444444,3.0188888888889",,Papier,"33,5 x 10,5 cm",fol. 34v-35r,,FRAN126_0264_L.jpg,,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,La Charité-sur-Loire,"47.176944444444,3.0188888888889",,Papier,"33,5 x 10,5 cm",fol. 35v-36r,,FRAN126_0265_L.jpg,,
93AJ/316,Carnet n°11,1848,93AJ/316/7,Voyage en Champagne et Bourgogne,Beaune,"47.024166666667,4.8388888888889",,Papier,"33,5 x 10,5 cm",fol. 54v-55r,,FRAN126_0267_L.jpg,Beaune,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Tournai,"50.6,3.3833333333333",,Papier,19 x 14 cm,Contre-plat sup.-fol. 1r,,FRAN126_0271_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Bruxelles,"50.846666666666664,4.351666666666667",,Papier,19 x 14 cm,fol. 1v-2r,,FRAN126_0272_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Anvers,"51.221111111111114,4.3997222222222225",,,,,,,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Anvers,"51.221111111111114,4.3997222222222225",,Papier,19 x 14 cm,fol. 2v-3r,,FRAN126_0273_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Louvain,"50.8775,4.704444",,Papier,19 x 14 cm,fol. 3v-4r,,FRAN126_0274_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Anvers,"51.221111111111114,4.3997222222222225",,Papier,19 x 14 cm,fol. 4v-5r,,FRAN126_0275_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Anvers,"51.221111111111114,4.3997222222222225",,Papier,19 x 14 cm,fol. 5v-6r,,FRAN126_0276_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Anvers,"51.221111111111114,4.3997222222222225",,Papier,19 x 14 cm,fol. 6v-7r,,FRAN126_0277_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Malines,"51.028055555555554,4.480277777777777",,Papier,19 x 14 cm,fol. 7v-8r,,FRAN126_0278_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Louvain,"50.8775,4.704444",,Papier,19 x 14 cm,fol. 8v-9r,,FRAN126_0279_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Le Liège,"47.228611111111,1.1036111111111",,Papier,19 x 14 cm,fol. 9v-10r,,FRAN126_0280_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Le Liège,"47.228611111111,1.1036111111111",,Papier,19 x 14 cm,fol. 10v-11r,,FRAN126_0281_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Le Liège,"47.228611111111,1.1036111111111",,Papier,19 x 14 cm,fol. 11v-12r,,FRAN126_0282_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Tongre-Notre-Dame,"50.56666667,3.76666667",,Papier,19 x 14 cm,fol. 12v-13r,,FRAN126_0283_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Tongre-Notre-Dame,"50.56666667,3.76666667",,Papier,19 x 14 cm,fol. 13v-14r,,FRAN126_0284_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Spa,"50.5,5.8666666666667",,,,,,,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Aix-la-Chapelle,"50.776207,6.083788",,Papier,19 x 14 cm,fol. 14v-15r,,FRAN126_0285_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Aix-la-Chapelle,"50.776207,6.083788",,Papier,19 x 14 cm,fol. 15v-16r,,FRAN126_0286_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Aix-la-Chapelle,"50.776207,6.083788",,Papier,19 x 14 cm,fol. 16v-17r,,FRAN126_0287_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Aix-la-Chapelle,"50.776207,6.083788",,Papier,19 x 14 cm,fol. 17v-18r,,FRAN126_0288_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 18v-19r,,FRAN126_0289_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 19v-20r,,FRAN126_0290_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 20v-21r,,FRAN126_0291_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 21v-22r,,FRAN126_0292_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 22v-23r,,FRAN126_0293_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 23v-24r,,FRAN126_0294_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 24v-25r,,FRAN126_0295_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 25v-26r,,FRAN126_0296_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 26v-27r,,FRAN126_0297_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 27v-28r,,FRAN126_0298_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 28v-29r,,FRAN126_0299_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 29v-30r,,FRAN126_0300_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 30v-31r,,FRAN126_0301_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 31v-32r,,FRAN126_0302_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Cologne,"43.721944444444,0.97777777777778",,Papier,19 x 14 cm,fol. 32v-33r,,FRAN126_0303_L.jpg,Cologne,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Spire,"49.319444444444,8.4311111111111",,Papier,19 x 14 cm,fol. 33v-34r,,FRAN126_0304_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Mayence,"50,8.2666666666667",,,,,,,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Mayence,"50,8.2666666666667",,Papier,19 x 14 cm,fol. 34v-35r,,FRAN126_0305_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Mayence,"50,8.2666666666667",,Papier,19 x 14 cm,fol. 35v-36r,,FRAN126_0306_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Worms,"49.631944444444,8.3652777777778",,,,,,,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Worms,"49.631944444444,8.3652777777778",,Papier,19 x 14 cm,fol. 36v-37r,,FRAN126_0307_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Worms,"49.631944444444,8.3652777777778",,Papier,19 x 14 cm,fol. 37v-38r,,FRAN126_0308_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Lorsch,"49.653888888889,8.5675",,Papier,19 x 14 cm,fol. 38v-39r,,FRAN126_0309_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Spire,"49.319444444444,8.4311111111111",,Papier,19 x 14 cm,fol. 39v-40r,,FRAN126_0310_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Spire,"49.319444444444,8.4311111111111",,Papier,19 x 14 cm,fol. 40v-41r,,FRAN126_0311_L.jpg,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Strasbourg,"48.573333333333,7.7522222222222",,,,,,,,
93AJ/316,Carnet n°12,1849,93AJ/316/8,"Voyage dans les provinces d'Anvers, de Liège et de Limbourg, en Rhénanie et Alsace",Strasbourg,"48.573333333333,7.7522222222222",,Papier,19 x 14 cm,fol. 41v-42r,,FRAN126_0312_L.jpg,Strasbourg,
